"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ireland","IRL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48260029859.7662","50854815800.7517","53752727436.6604","56508512548.173","61037178152.1853","68320921081.0325","74474161435.3107","83154181089.6917","93160227483.321","101534472721.861","114952273134.222","125950306599.102","138491150176.63","145014198908.236","157659335259.766","168336054806.382","189029911943.719","205800481424.432","198299092484.809","188081266066.874","197076149002.53","208511613167.804","214918771383.305","225821495313.278","245187087093.32","336695182891.5","347739763486.589","388369654017.786","422696075807.799","457946413933.006","492886866396.884","597445848156.99","709490152389.069","662924221900.408","",
"Iran, Islamic Rep.","IRN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","423630030139.207","493647584273.557","521548508561.445","526057011712.46","528164661869.237","552185989262.641","598003918569.307","616530882248.148","636427899453.169","658360060652.949","712629570943.863","746106962276.948","818914829167.599","907228078711.32","972025667865.03","1034480975471.58","1119699630572.17","1243829453140.08","1270974781267.4","1291696494024.71","1383196224834.95","1449083552221","1295740677467.97","1250610246950.94","1255791375247.15","1131039620719.18","1221422583406.8","1281375169176.87","1277953990214.69","1162001171464.4","1237805777178.19","1322577157396.53","1470380001563.54","1600138342499.84","",
"Iraq","IRQ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47865679776.3483","64912464638.3717","86579026070.2259","91836132916.3712","95749417689.7668","108247890639.505","133500631044.168","182252654602.065","217325437743.371","259577403501.872","270111255015.62","251805287771.247","162650639376.102","256191378328.526","268650501073.602","292549681420.086","306150208632.333","337724546705.875","351290680600.443","378324820660.152","415269270855.8","484698181757.22","517535382527.478","481300153146.581","350607538727.124","349270949154.251","400912993904.789","484572670623.272","504546085405.447","445338053116.048","548372044650.918","632349581350.323","635873038011.934","",
"Iceland","ISL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5598639941.47588","5775035055.50372","5707359074.34331","5919382969.71728","6263970914.65991","6402775818.379","6660262547.88888","7284697334.38553","7870880036.2562","8198700509.48308","8375093029.85957","9086333221.49219","9375292903.83657","9467640392.32602","10402862044.4128","11074925909.5813","12060170222.0007","12921528405.0239","13879915595.1021","13333310873.277","12647987098.348","13059433954.0833","13471498420.0286","14378252058.9283","15058763610.4313","16280817030.1433","17939410954.5851","19106258173.1223","20174853794.3579","21822649369.3723","20447442733.9865","22999973160.4638","28121128804.4102","30034875078.927","",
"Israel","ISR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73016098640.637","81317433514.2208","89623982921.0633","95525429143.9726","104812308803.573","114075943884.58","122982338274.162","129799318890.686","136595657048.449","143122502989.607","161809149904.475","165742190498.299","171106909511.603","164972947325.009","177329284640.42","177607392323.303","185766925777.53","202278507898.438","204628967173.967","209388506322.147","223841336440.207","242552946273.325","256308256800.017","279897511854.204","285198248040.104","299845903697.233","325369041821.444","342746420825.275","355909133545.276","373229738078.171","378289277687.224","432476810609.178","511764068442.609","527412998477.069","",
"Italy","ITA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1058827882084.8","1111475562061.48","1146288692809.39","1163452148162.45","1213857027382.44","1275087213867.71","1313028330958.53","1361453089742.71","1426859939137.68","1460169980172.29","1545768752662.19","1603164497258.89","1646072139397.13","1679092604191.41","1710835263471.15","1753016877957.85","1895691665643.8","2004103450704.83","2097398729606.2","2053694261322.75","2092362873127.09","2184513771818.95","2183804737265.14","2198918891792.88","2211700088150.52","2252253163528.53","2433618302347.88","2528635516998.96","2609651815348.66","2787073032822.59","2641203589480.81","2946333608376.68","3317675564504.32","3409903455569.52","",
"Jamaica","JAM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11521456517.2485","12487377433.4278","13021707420.4599","14585698253.4918","15103217254.8116","15782245337.7356","16052903143.9531","16143493118.8234","15943810190.2184","16338833649.0074","16855762170.4215","17467104335.0382","18092832500.6365","19126479087.2116","19900797155.553","20708227645.4025","21965707097.9245","22883875381.0124","23135445417.301","22266634916.4358","22208837625.1463","23059255170.7083","23214929063.4246","24023892586.5579","24397287651.2427","25182384150.2051","26411115826.8499","27651386383.771","28300462384.3033","28468528877.0366","25451633088.1949","27176946493.566","30634742219.1257","32435335846.6342","",
"Jordan","JOR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15636361818.6183","16425175601.3885","19210169393.7146","20547902359.908","22029986805.7546","23886580675.7704","24831532321.0407","26095451424.316","27183603327.8546","28502713258.4547","30385910541.986","32707488484.3319","35136896932.62","37321760720.8336","41608792595.2426","46409399611.9854","51712316824.3833","57455973869.6822","62791457384.8039","66352659859.8443","68713655220.2555","72050912802.1938","73887520573.5489","78452380693.4733","80397356421.9829","85588348124.0501","87534483836.1905","94825378274.4728","94604332953.0972","100626037104.859","104080200892.953","101616771489.093","111743559000.12","118865018011.513","",
"Japan","JPN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2458757725394.36","2631467510417.43","2715675018159.04","2767279212213.77","2856992786468.72","2993644735915","3143992144629.41","3229588924781.63","3224451308869.43","3258971755243.63","3461199212871.49","3552841434344.91","3647933229747.3","3753919256711.54","3938955753801.61","4110440479265.64","4300322202225.7","4482081297524.2","4517267516318.56","4295629000666.77","4525401285474.55","4629400479632.82","4799612889015.1","5021591088716.88","5034454618847.27","5200905340128.5","5158900389806.61","5262254961496.86","5344060957173.08","5404462313923.95","5358320688497.43","5569642382128.5","5921982875589.37","6200174078947.15","",
"Kazakhstan","KAZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135074235235.294","124281550018.471","120376717010.921","111892872895.671","99882474773.4422","93614609792.9042","95805115257.7855","99113997425.0873","98323575366.3817","102407254089.512","114990222142.414","133452670503.043","148808116627.067","165858440471.486","186669097081.807","211196657904.66","241004547149.368","269564507809.408","283825255026.772","289002744476.376","313868548162.72","344049455918.982","369783340663.465","417039504506.503","426844567293.671","406611059018.014","422786764645.624","447143865260.692","475138151280.585","551108130794.884","565757228613.755","650469813945.991","719143972705.05","783017688187.378","",
"Kenya","KEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39587653481.9103","41515097274.4615","42121691416.9915","43272411383.7919","45359958235.6341","48351578864.5643","51278552662.955","52410546871.2646","54743370149.0222","56797949170.4572","58432863846.1548","62007031613.1502","63314978396.4115","66458368610.7024","71728946876.2984","78347607389.6818","85991146839.4881","94371493368.0296","96413190294.1442","100215839417.73","109607761068.385","117598023944.482","124961878452.748","139746695151.583","154709329446.165","173206956148.628","188546457052.59","205511364865.135","221491717233.004","240006995767.663","250255393335.358","284129273925.386","319179328511.244","349035957917.842","",
"Kyrgyz Republic","KGZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11170168416.3421","10630564113.1143","9368256102.40859","8107716053.079","6617613642.07855","6389911212.71509","6967876606.06328","7790830580.05376","8045555485.50616","8457698762.06078","9120091690.03937","9821712905.82103","9972613783.74033","10884450551.6934","11962539832.5798","12315965409.564","13089706552.4841","14592873714.6335","16123695425.8484","16691390973.9527","16814571636.5084","18183659161.176","20283491468.0054","23114163150.7939","24971077860.1925","25086544783.7459","28429771863.0656","31241590663.088","30789434119.8894","34955978964.9393","34834094213.2461","39301901464.0311","45879594489.2344","50454310491.7548","",
"Cambodia","KHM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10396290527.5413","11563776555.475","12657283368.9065","13488340386.54","8980985670.41867","10077366643.8487","10867053240.2975","11497359838.0728","12170888167.4611","13911358385.4213","15648212291.108","17182956707.3222","18543232821.7895","20853910301.0945","23440026263.3158","27391055614.4021","31325690954.3994","35520024827.6958","38911165513.334","40746485215.4612","43335477862.2132","47452391312.3707","53555447530.5541","59026496728.1017","63400653497.7179","69267932041.222","75271078913.0336","81171550322.3937","91413678746.1866","101425852442.976","99390356590.6425","105674090069.142","118985531249.839","129381226378.543","",
"Kiribati","KIR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89192008.3826168","86999754.4775718","110301872.548885","112798935.304585","117563690.112184","123332076.75089","125524649.059364","129192341.829697","136447861.031545","132962234.789599","145142355.041784","143744305.636864","148090615.660457","148635242.721283","151702692.386517","158481375.434449","172806351.621028","182910558.15997","180870125.693709","182962572.871919","187456405.371808","197568158.213845","212926868.37065","233291969.354825","240354409.189955","269913021.51345","291791391.578034","308152347.46777","326179380.596972","342385930.777714","344985831.599061","391482298.18601","435771728.17345","470073067.498883","",
"St. Kitts and Nevis","KNA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","363220495.738299","368501946.720931","392989313.312234","429668980.886669","462109503.217062","497196086.273243","535880781.734698","582320695.171853","585998920.798983","613426887.959928","690322971.356091","742949267.763467","764813996.890458","749236741.508502","800131640.579469","905536529.616406","962869402.73484","994895716.630282","1128826508.14855","1097118231.87795","1109849563.32887","1151059045.16662","1103295123.22526","1159047588.95253","1259894306.10067","1265579265.23194","1328207470.1639","1391674596.19905","1447606595.65757","1525099297.07708","1280771310.01143","1257766533.81364","1489227707.62664","1578068492.27044","",
